"","V1","user_name","raw_timestamp_part_1","raw_timestamp_part_2","cvtd_timestamp","new_window","num_window","roll_belt","pitch_belt","yaw_belt","total_accel_belt","kurtosis_roll_belt","kurtosis_picth_belt","kurtosis_yaw_belt","skewness_roll_belt","skewness_roll_belt.1","skewness_yaw_belt","max_roll_belt","max_picth_belt","max_yaw_belt","min_roll_belt","min_pitch_belt","min_yaw_belt","amplitude_roll_belt","amplitude_pitch_belt","amplitude_yaw_belt","var_total_accel_belt","avg_roll_belt","stddev_roll_belt","var_roll_belt","avg_pitch_belt","stddev_pitch_belt","var_pitch_belt","avg_yaw_belt","stddev_yaw_belt","var_yaw_belt","gyros_belt_x","gyros_belt_y","gyros_belt_z","accel_belt_x","accel_belt_y","accel_belt_z","magnet_belt_x","magnet_belt_y","magnet_belt_z","roll_arm","pitch_arm","yaw_arm","total_accel_arm","var_accel_arm","avg_roll_arm","stddev_roll_arm","var_roll_arm","avg_pitch_arm","stddev_pitch_arm","var_pitch_arm","avg_yaw_arm","stddev_yaw_arm","var_yaw_arm","gyros_arm_x","gyros_arm_y","gyros_arm_z","accel_arm_x","accel_arm_y","accel_arm_z","magnet_arm_x","magnet_arm_y","magnet_arm_z","kurtosis_roll_arm","kurtosis_picth_arm","kurtosis_yaw_arm","skewness_roll_arm","skewness_pitch_arm","skewness_yaw_arm","max_roll_arm","max_picth_arm","max_yaw_arm","min_roll_arm","min_pitch_arm","min_yaw_arm","amplitude_roll_arm","amplitude_pitch_arm","amplitude_yaw_arm","roll_dumbbell","pitch_dumbbell","yaw_dumbbell","kurtosis_roll_dumbbell","kurtosis_picth_dumbbell","kurtosis_yaw_dumbbell","skewness_roll_dumbbell","skewness_pitch_dumbbell","skewness_yaw_dumbbell","max_roll_dumbbell","max_picth_dumbbell","max_yaw_dumbbell","min_roll_dumbbell","min_pitch_dumbbell","min_yaw_dumbbell","amplitude_roll_dumbbell","amplitude_pitch_dumbbell","amplitude_yaw_dumbbell","total_accel_dumbbell","var_accel_dumbbell","avg_roll_dumbbell","stddev_roll_dumbbell","var_roll_dumbbell","avg_pitch_dumbbell","stddev_pitch_dumbbell","var_pitch_dumbbell","avg_yaw_dumbbell","stddev_yaw_dumbbell","var_yaw_dumbbell","gyros_dumbbell_x","gyros_dumbbell_y","gyros_dumbbell_z","accel_dumbbell_x","accel_dumbbell_y","accel_dumbbell_z","magnet_dumbbell_x","magnet_dumbbell_y","magnet_dumbbell_z","roll_forearm","pitch_forearm","yaw_forearm","kurtosis_roll_forearm","kurtosis_picth_forearm","kurtosis_yaw_forearm","skewness_roll_forearm","skewness_pitch_forearm","skewness_yaw_forearm","max_roll_forearm","max_picth_forearm","max_yaw_forearm","min_roll_forearm","min_pitch_forearm","min_yaw_forearm","amplitude_roll_forearm","amplitude_pitch_forearm","amplitude_yaw_forearm","total_accel_forearm","var_accel_forearm","avg_roll_forearm","stddev_roll_forearm","var_roll_forearm","avg_pitch_forearm","stddev_pitch_forearm","var_pitch_forearm","avg_yaw_forearm","stddev_yaw_forearm","var_yaw_forearm","gyros_forearm_x","gyros_forearm_y","gyros_forearm_z","accel_forearm_x","accel_forearm_y","accel_forearm_z","magnet_forearm_x","magnet_forearm_y","magnet_forearm_z","classe"
"415","4268","charles",1322837813,320318,"02/12/2011 14:56","no",656,113,30.1,-12,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11,0.11,-0.16,-29,64,-158,35,597,-333,157,-53,93.1,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27,-0.5,0.77,-300,-43,-76,-423,287,519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-62.90148024,-19.73955598,90.18322525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.24,0.05,0.51,-7,-21,28,-545,308,-107,1.32,-0.79,-82.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.03,0.05,-0.13,-1,-3,-3,75,600,441,"A"
"416","4271","charles",1322837813,400351,"02/12/2011 14:56","no",656,113,30,-12,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.13,-0.18,-30,65,-158,27,601,-334,157,-53.4,92.5,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27,-0.5,0.79,-299,-44,-80,-422,292,506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-75.54493299,-29.82368611,72.88695274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.16,0.1,0.56,-15,-35,34,-550,297,-112,0.86,-0.77,-82.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.06,0.06,-0.07,1,-2,-5,68,602,442,"A"
"417","4279","charles",1322837813,944299,"02/12/2011 14:56","no",656,113,29.5,-11.8,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26,0.11,-0.11,-26,66,-160,27,603,-336,159,-56.4,87.6,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26,-0.5,0.79,-300,-46,-77,-422,284,523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-108.8937037,-9.101121098,47.17300977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08,0.18,0.15,-4,-39,20,-546,300,-163,-0.44,-2.03,-82.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.05,0.06,-0.03,5,2,-8,72,603,442,"A"
"418","4289","charles",1322837814,520401,"02/12/2011 14:56","no",657,115,25.1,-7.64,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.35,0.19,-0.36,-15,60,-160,86,598,-337,164,-59.9,80.1,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24,-0.48,0.8,-299,-43,-77,-418,280,511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-130.26894,-7.283979777,25.75518499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.21,0.11,0.08,-4,-53,14,-555,299,-162,0.29,-1.89,-81.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02,0.08,-0.02,4,0,-11,84,590,422,"A"
"419","4291","charles",1322837814,608288,"02/12/2011 14:56","no",657,114,25.4,-8.83,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.37,0.18,-0.38,-15,61,-161,78,598,-325,164,-60.1,79.5,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24,-0.5,0.8,-300,-42,-77,-419,279,506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-93.66687474,-62.09575195,11.21221197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.1,0.19,0,-26,-36,5,-556,295,-169,0.29,-1.85,-81.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.03,0.08,-0.02,1,-1,-7,82,593,415,"A"
"420","4315","charles",1322837815,500359,"02/12/2011 14:56","no",658,112,27,-13.1,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13,0.11,-0.13,-24,66,-157,48,606,-333,171,-64.3,68.1,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26,-0.48,0.77,-298,-42,-77,-411,285,502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-103.8324945,-17.92105002,49.53512703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.06,0.18,0.02,-6,-29,16,-549,297,-155,-3.59,-4.46,-82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.06,0.06,-0.08,11,-3,-10,76,599,454,"A"
"421","4334","charles",1322837816,388414,"02/12/2011 14:56","no",659,111,27,-13,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.1,0.14,-0.25,-29,65,-157,35,608,-300,-180,-67.9,55.2,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26,-0.5,0.8,-298,-41,-75,-418,283,506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.0982388,-18.21597428,30.67095024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.06,0.14,0.02,-6,-31,10,-540,298,-175,-0.04,-2.38,-81.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11,0.14,0.28,4,3,-10,87,581,400,"A"
"422","4343","charles",1322837817,220341,"02/12/2011 14:56","no",660,108,26.6,-18.2,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.13,-0.16,-14,62,-153,32,620,-307,-173,-69.9,45.1,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24,-0.5,0.72,-297,-42,-73,-411,285,511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-138.3260375,-15.57553068,10.36027759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.06,0.21,-0.13,-6,-38,4,-542,293,-175,-3.5,-3.47,-81.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.1,0.03,0,12,-9,-5,81,587,439,"A"
"423","4348","charles",1322837817,332384,"02/12/2011 14:56","no",660,108,26.6,-18.7,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,0.11,-0.15,-19,62,-157,23,606,-304,-171,-70.9,41,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24,-0.56,0.85,-299,-44,-73,-425,279,523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-109.4418414,-42.26202329,20.65411303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02,0.19,-0.46,-12,-26,6,-545,304,-141,-2.74,-3.66,-81.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.08,0.06,-0.11,7,3,-9,78,594,427,"A"
"424","4352","charles",1322837817,480382,"02/12/2011 14:56","no",660,109,26.4,-18.1,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11,0.13,-0.18,-24,62,-155,23,604,-323,-169,-71.3,38,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19,-0.56,0.89,-297,-44,-70,-416,271,512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.679389595,-11.05820194,145.4206102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.18,0.11,0.1,-3,-1,27,-554,293,-116,-4.55,-4.45,-81.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.05,0.08,-0.03,12,-9,-6,77,606,451,"A"
"425","4353","charles",1322837817,492302,"02/12/2011 14:56","no",660,109,26.4,-18.1,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11,0.14,-0.16,-19,62,-153,25,608,-319,-168,-71.3,37.8,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19,-0.56,0.92,-298,-46,-73,-418,272,515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-39.47911197,117.6005207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.19,0.11,0.18,-10,0,24,-549,304,-120,-4.56,-4.49,-81.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.03,0.08,-0.03,8,-8,-7,79,597,458,"A"
"426","4369","charles",1322837817,932364,"02/12/2011 14:56","no",660,109,26,-17.2,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14,0.1,-0.16,-21,65,-155,23,604,-316,-158,-71.7,26,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,-0.43,0.79,-300,-45,-78,-406,286,504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-109.9749732,-13.07764205,44.96828197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02,0.27,0,-6,-41,20,-560,284,-155,-3.23,-3.6,-82.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.03,0.06,-0.07,8,-1,-5,73,599,456,"A"
"427","4397","charles",1322837820,92298,"02/12/2011 14:57","no",662,113,24,-14.4,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.13,-0.18,-25,63,-159,23,594,-333,-113,-72.1,-32.4,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11,-0.59,1,-297,-48,-72,-421,272,510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-46.47316634,-20.0533755,105.8185174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.1,0.19,0.08,-8,-18,35,-523,342,-134,8.77,20.1,-114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.22,0.42,-0.03,-186,117,-5,-415,732,528,"A"
"428","4405","charles",1322837820,412327,"02/12/2011 14:57","no",662,113,23.8,-14.5,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.11,-0.23,-29,63,-157,28,602,-310,-109,-72,-35.7,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27,-0.55,0.82,-302,-47,-76,-419,296,525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-54.62941669,-28.97768474,93.61184263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.18,0.22,0.23,-11,-20,31,-526,343,-143,10.4,18.9,-107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.13,-0.05,-0.2,-185,107,4,-391,749,541,"A"
"429","4409","charles",1322837820,520361,"02/12/2011 14:57","no",662,112,24.1,-15.3,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.13,-0.16,-22,61,-157,15,606,-324,-106,-71.6,-39.5,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29,-0.47,0.77,-303,-45,-81,-423,278,512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-50.01902836,-12.01872714,105.3706361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.03,0.11,-0.07,-4,-16,29,-524,329,-135,9.94,18.6,-107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.06,0,0.03,-177,99,-3,-397,749,543,"A"
"430","4410","charles",1322837820,528293,"02/12/2011 14:57","no",662,112,24.1,-15.4,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.13,-0.18,-23,66,-159,17,609,-323,-106,-71.5,-40.1,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31,-0.45,0.72,-303,-45,-80,-417,288,501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-47.45704197,-8.578449739,108.7252715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.03,0.11,-0.03,-3,-16,31,-524,341,-139,10,18.5,-107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.05,0.05,0.03,-178,102,-5,-403,744,550,"A"
"431","4422","charles",1322837821,380361,"02/12/2011 14:57","no",663,113,22.6,-13.3,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,0.1,-0.11,-22,64,-159,24,601,-328,-93.4,-67,-63.1,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26,-0.48,0.79,-294,-45,-69,-436,250,508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-57.15629801,-22.31438429,94.65791443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11,0.13,0.1,-9,-22,33,-526,330,-144,10.7,17.1,-105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.1,0.05,-0.02,-192,109,2,-405,747,551,"A"
"432","4423","charles",1322837821,492397,"02/12/2011 14:57","no",663,114,22.7,-13.3,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,0.11,-0.15,-27,63,-160,25,606,-329,-93.1,-66.6,-63,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11,-0.51,1.03,-299,-46,-71,-422,268,515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-58.2442457,-25.01294634,92.32970642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.1,0.13,0.02,-9,-20,29,-531,330,-138,10.6,16.8,-105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.08,0.06,-0.07,-193,104,3,-405,745,559,"A"
"433","4427","charles",1322837821,584285,"02/12/2011 14:57","no",663,114,22.9,-14,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.11,-0.16,-24,61,-157,21,601,-335,-90.8,-66.6,-63.6,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,-0.58,0.98,-298,-47,-80,-424,280,505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-64.32668642,-20.12941623,88.63321329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11,0.11,0.05,-8,-24,31,-536,326,-143,10.5,16.2,-106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.06,0.08,-0.05,-192,102,3,-414,745,564,"A"
"434","4451","charles",1322837822,408325,"02/12/2011 14:57","no",664,114,22.3,-12.9,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13,0.11,-0.15,-27,67,-163,22,609,-327,-82.1,-63.6,-75.9,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26,-0.5,0.79,-299,-42,-80,-418,296,493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-134.3997479,-22.67988481,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42,0.48,0.13,-6,-26,0,-534,322,-171,13.4,19.5,-104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,0.11,0.05,-222,96,-9,-405,725,500,"A"
"435","4456","charles",1322837822,624295,"02/12/2011 14:57","no",664,114,22.1,-12.2,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14,0.1,-0.15,-24,64,-161,19,600,-335,-80.8,-62.5,-78.8,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26,-0.48,0.77,-297,-42,-75,-419,289,496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-85.50431857,29.78392402,-62.72377404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.05,0.43,-0.03,7,-18,-14,-503,351,-190,14.7,18.8,-104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.29,0.1,-0.11,-200,113,-22,-389,717,483,"A"
"436","4462","charles",1322837822,960352,"02/12/2011 14:57","no",664,114,22.1,-12.4,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,0.14,-0.21,-28,62,-159,15,603,-324,-77.7,-61.5,-82.7,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19,-0.59,0.98,-297,-45,-70,-419,299,490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-139.5827281,-12.34044667,-12.34044667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.34,0.08,0.03,-1,-8,-1,-514,345,-169,15.5,13.2,-103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.21,0.16,-0.08,-175,121,-7,-375,737,513,"A"
"437","4481","charles",1322837824,772322,"02/12/2011 14:57","no",665,114,21.5,-11.9,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16,0.13,-0.13,-23,63,-154,9,602,-325,-124,-43.3,-48,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42,-0.77,0.94,-186,-84,30,49,159,672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-51.90240575,-2.066951173,105.1276523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,0.27,-0.05,-1,-24,42,-536,320,-122,24.5,7.23,-77.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.01,-0.56,-66,39,-12,-38,680,494,"A"
"438","4501","charles",1322837826,500337,"02/12/2011 14:57","no",666,115,19.9,-9.75,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,-0.13,-21,60,-157,21,599,-324,-113,-44,-61.1,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19,-0.51,0.8,-183,-82,40,22,177,650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-40.47891981,2.18809128,116.5346356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.22,0.21,0.21,1,-18,42,-522,337,-173,10.9,5.13,-82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.06,-0.08,-0.03,-17,35,0,-5,677,506,"A"
